datetime,Year,Month,Day,dayofweek,weekdayend,NetEnergyUse,EnergyUseIn,EnergyUseOut,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
9/27/2021,2021,9,27,Monday,day,1767.45,1161.71,-605.74,79.2,53.3,66,79.2,53.3,66,50.1,59.3,0,0,0,,0,0,29.5,18.1,222.5,1014,8.9,9.9,211.9,18.5,7
9/28/2021,2021,9,28,Tuesday,day,1735.02,1695.64,-39.38,71.3,60.3,65.4,71.3,60.3,65.4,60.2,83.4,0.181,100,12.5,rain,0,0,27.5,7.9,252.3,1010.2,42.6,9.5,65.5,5.6,5
9/29/2021,2021,9,29,Wednesday,day,1660.04,1219.66,-440.38,68,50.3,59.9,68,50.3,59.9,46,61.2,0,0,0,,0,0,20.8,13.4,335.2,1014.9,37,9.9,197,17,8
9/30/2021,2021,9,30,Thursday,day,1615.34,1285.22,-330.12,66,52.1,59.7,66,52.1,59.7,47.8,66.2,0,0,0,,0,0,20.8,10.3,333,1018.7,63.9,9.9,133,11.4,7
10/1/2021,2021,10,1,Friday,day,1683.66,1108.78,-574.88,66.9,46.2,56.1,66.9,43.4,55.7,45.5,70.4,0,0,0,,0,0,24.2,9.1,322.1,1023.1,12.5,9.9,156.7,13.7,8
10/2/2021,2021,10,2,Saturday,end,1691.24,1012.73,-678.51,74.2,47.1,60.7,74.2,47.1,60.7,52.1,76.2,0,0,0,,0,0,20.1,11.4,251.7,1020.4,0,9.9,149.6,12.9,7
10/3/2021,2021,10,3,Sunday,end,1615.96,1080.45,-535.51,79.3,54.2,66.3,79.3,54.2,66.3,60.9,84.7,0,0,0,,0,0,14.1,8,207.1,1014.5,35.4,6.8,137.4,11.7,6
10/4/2021,2021,10,4,Monday,day,1468.55,1393.26,-75.29,77.4,65.2,70,77.4,65.2,70,67.4,91.8,0.015,100,16.67,rain,0,0,19.9,8.9,60.3,1013.1,78.8,7.1,89.5,7.7,5
10/5/2021,2021,10,5,Tuesday,day,1726.83,1725.89,-0.94,65.9,60.3,62.6,65.9,60.3,62.6,61.2,95.1,0.024,100,16.67,rain,0,0,18.3,10,54.2,1021.9,100,8.3,44.8,3.8,2
10/6/2021,2021,10,6,Wednesday,day,1506.97,1504.13,-2.84,68.1,61.2,64.5,68.1,61.2,64.5,61,88.5,0,0,0,,0,0,12.3,4.6,74.9,1026.9,100,9.3,56.8,5,2
10/7/2021,2021,10,7,Thursday,day,1679.25,1489.64,-189.61,74.9,61.9,67.3,74.9,61.9,67.3,61.8,83.6,0,0,0,,0,0,7.8,8.6,274.5,1024.4,74.2,9.7,110.1,9.4,5
10/8/2021,2021,10,8,Friday,day,1620.05,1242.05,-378,75.8,57.7,66.4,75.8,57.7,66.4,60.5,83.1,0,0,0,,0,0,11.6,6.6,96.7,1020.2,35.8,8.7,117.6,10.1,7
10/9/2021,2021,10,9,Saturday,end,1224.09,1191.34,-32.75,66.9,60.2,63.9,66.9,60.2,63.9,59.7,86.6,0,0,0,,0,0,27.3,14.5,66.6,1021.5,84.5,9.2,54.8,4.7,3
10/10/2021,2021,10,10,Sunday,end,1266.91,1255.57,-11.34,65,61.2,62.6,65,61.2,62.6,61.8,97.1,0.014,100,50,rain,0,0,24.4,14.6,40.8,1019.4,95.6,7.6,42.8,3.6,2
10/11/2021,2021,10,11,Monday,day,1268.8,1088.94,-179.86,70.2,60,64,70.2,60,64,59.6,86.2,0,0,0,,0,0,27.7,12.5,32.4,1017.2,73.4,9.8,81.9,7,4
10/12/2021,2021,10,12,Tuesday,day,1529.31,1529.31,0,67,58.8,62.8,67,58.8,62.8,59.7,90.1,0,0,0,,0,0,15,7.8,42.8,1018.4,87.4,9.8,51.6,4.6,2
10/13/2021,2021,10,13,Wednesday,day,1587.58,1587.58,0,71.1,61.1,65,71.1,61.1,65,62.5,91.8,0,0,0,,0,0,12.8,5.3,291.7,1016.1,87.1,9.5,48.3,4.1,2
10/14/2021,2021,10,14,Thursday,day,1532.47,1198.58,-333.89,77.1,59.1,66.9,77.1,59.1,66.9,60.3,81.7,0,0,0,,0,0,17.2,13.7,325.9,1013.4,21.6,8.3,129.6,11,6
10/15/2021,2021,10,15,Friday,day,1447.39,1138.07,-309.32,80.2,56.9,68,81.6,56.9,68.2,60.7,79.3,0,0,0,,0,0,13.4,8.9,209.4,1012.3,2.5,9.9,121.2,10.5,5
10/16/2021,2021,10,16,Saturday,end,1552.35,1137.48,-414.87,79.2,57,67.1,79.2,57,67.1,61.5,83.3,0.036,100,33.33,rain,0,0,31.6,18.5,203.7,1006.9,46.9,9.4,109.4,9.5,6
10/17/2021,2021,10,17,Sunday,end,2026.1,1040.46,-985.64,61.1,48.9,54.7,61.1,46,54.5,44.9,70.8,0.001,100,4.17,rain,0,0,35.7,14.2,283.7,1009.9,23.8,9.9,92,7.9,4
10/18/2021,2021,10,18,Monday,day,1844.96,1268.5,-576.46,61,44.1,51.2,61,41.7,50.2,39.5,66.1,0,0,0,,0,0,27.6,17,293.9,1012.3,44.6,9.9,115.3,9.9,6
10/19/2021,2021,10,19,Tuesday,day,2308.64,1149.13,-1159.51,67,43.9,54.7,67,40.6,53.7,39.9,59.6,0,0,0,,0,0,25.1,12.8,267.5,1016.2,0,9.9,115.9,10.1,6
10/20/2021,2021,10,20,Wednesday,day,2158.07,1111.63,-1046.44,75.1,52.3,63.4,75.1,52.3,63.4,48,58.7,0,0,0,,0,0,20.8,11.4,269.1,1016.5,1.2,9.9,24.4,1.6,0
10/21/2021,2021,10,21,Thursday,day,2072.09,1101.55,-970.54,75.1,51.2,62.2,75.1,51.2,62.2,50.4,68.1,0,0,0,,0,0,19.7,11.3,204.8,1014.3,5.9,9.9,37,2.4,0
10/22/2021,2021,10,22,Friday,day,1957.39,1033.18,-924.21,66,52.1,60.7,66,52.1,60.7,51.2,71.8,0,0,0,,0,0,21.7,9.1,268.3,1011.3,22.5,9.9,37,2.4,0
10/23/2021,2021,10,23,Saturday,end,1471.03,1110.98,-360.05,60.2,47.9,52.7,60.2,45.6,52.4,48.1,85,0.013,100,12.5,rain,0,0,14.3,6.8,312.9,1014.2,70.3,9.8,21.3,1.8,0
10/24/2021,2021,10,24,Sunday,end,1552.93,1020.91,-532.02,59.1,39.9,50.6,59.1,38.6,50.4,44.9,81.9,0,0,0,,0,0,14.1,7.7,191.5,1019.9,50,9.7,26,2.4,0
10/25/2021,2021,10,25,Monday,day,1624.46,1173.7,-450.76,75,54,63.5,75,54,63.5,58.5,85.2,0.225,100,16.67,rain,0,0,29.8,12.4,185.7,1012,52.2,9.4,94.1,8.3,5
10/26/2021,2021,10,26,Tuesday,day,1610.62,1336.87,-273.75,64.2,48.9,57.5,64.2,43.8,57.3,55,91.8,1.816,100,66.67,rain,0,0,32.4,19.3,313.8,997.5,97.5,7.4,66.4,5.7,4
10/27/2021,2021,10,27,Wednesday,day,1548.52,1548.52,0,62.3,48.9,58,62.3,46.3,57.9,51.1,78.7,0.081,100,20.83,rain,0,0,26.4,13.7,353.8,1004,92.4,9.8,31,2.8,1
10/28/2021,2021,10,28,Thursday,day,2072.98,1161.68,-911.3,62.2,46.1,53.5,62.2,43.6,53,46.7,78.8,0,0,0,,0,0,18.8,9.7,49.2,1012.8,41,9.9,100.5,8.7,5
10/29/2021,2021,10,29,Friday,day,1337.46,1238.24,-99.22,57.8,50,53.4,57.8,50,53.4,48.7,84.9,0.34,100,33.33,rain,0,0,38.5,25.5,79.9,1007.6,94.8,8.1,46.3,3.8,2
10/30/2021,2021,10,30,Saturday,end,1794.86,1130.53,-664.33,65,57,60.2,65,57,60.2,55.7,86,0.132,100,41.67,rain,0,0,27.8,16.2,134.8,1000.8,82.9,9.6,72.9,6.2,5
10/31/2021,2021,10,31,Sunday,end,1821.63,1052.71,-768.92,64,51.1,56.9,64,51.1,56.9,51.9,84.5,0.178,100,20.83,rain,0,0,26.4,11.4,267.4,1002.6,59.6,9.1,75.2,6.4,3
11/1/2021,2021,11,1,Monday,day,2022.92,1188.49,-834.43,58.1,46.5,52.6,58.1,44.5,51.9,39.7,64.3,0,0,0,,0,0,22.8,13.7,273.3,1016.9,9,9.9,326,28,6
11/2/2021,2021,11,2,Tuesday,day,1553.24,1536.56,-16.68,50,41,45.7,50,39.1,43.8,38.7,77.2,0.027,100,20.83,rain,0,0,18.6,10.2,263.3,1022.3,72.3,9.9,642,55.2,6
11/3/2021,2021,11,3,Wednesday,day,2320.62,1430.73,-889.89,52.2,35,42.2,52.2,30.3,39.5,32.2,71.1,0,0,0,,0,0,20.8,13.8,306.5,1024.1,2.3,9.4,178.9,15.3,5
11/4/2021,2021,11,4,Thursday,day,2017.57,1449.01,-568.56,50.2,30,39.8,50.2,24.5,37.3,28.8,68.2,0,0,0,,0,0,11.6,6.9,344.9,1026.1,4.3,9.9,138.5,11.8,5
11/5/2021,2021,11,5,Friday,day,2284.98,1428.51,-856.47,52.3,32,40.4,52.3,25.6,37.4,28.4,65.5,0,0,0,,0,0,18.3,12.4,346.5,1026.7,0.1,9.9,128.3,11,5
