Year,Month,Day,Hour,EnergyUse,temp
2021,10,4,1,82.32,68
2021,10,4,2,74.34,68
2021,10,4,3,74.76,66.7
2021,10,4,4,71.4,65.9
2021,10,4,5,76.02,65.9
2021,10,4,6,73.08,65.9
2021,10,4,7,92.82,66.9
2021,10,4,8,123.9,68.1
2021,10,4,9,89.04,70.2
2021,10,4,10,98.7,72.2
2021,10,4,11,96.6,74.5
2021,10,4,12,75.6,75.1
2021,10,4,13,120.54,76.2
2021,10,4,14,106.26,77.4
2021,10,4,15,113.82,75.4
2021,10,4,16,99.54,76.1
2021,10,4,17,67.62,71.6
2021,10,4,18,92.82,70.2
2021,10,4,19,77.7,69.2
2021,10,4,20,92.82,68.1
2021,10,4,21,79.38,67
2021,10,4,22,81.9,65.2
2021,10,4,23,78.96,64.3
2021,10,5,0,70.98,63.1
2021,10,5,1,84,62.2
2021,10,5,2,68.88,62.2
2021,10,5,3,74.76,61.2
2021,10,5,4,69.72,60.4
2021,10,5,5,71.82,60.3
2021,10,5,6,75.18,60.3
2021,10,5,7,84.42,60.3
2021,10,5,8,105,60.3
2021,10,5,9,88.2,61.1
2021,10,5,10,87.36,62.1
2021,10,5,11,86.52,62.2
2021,10,5,12,90.3,63.1
2021,10,5,13,88.62,64.2
2021,10,5,14,86.1,65.1
2021,10,5,15,77.7,65.9
2021,10,5,16,76.44,65.9
2021,10,5,17,86.94,64.2
2021,10,5,18,74.76,64.1
2021,10,5,19,78.96,63
2021,10,5,20,71.82,63
2021,10,5,21,74.34,62.1
2021,10,5,22,72.66,62.1
2021,10,5,23,76.44,61.2
2021,10,6,0,75.18,62.1
2021,10,6,1,70.14,62.1
2021,10,6,2,74.76,62.1
2021,10,6,3,70.56,62.1
2021,10,6,4,72.66,62.1
2021,10,6,5,71.82,62.1
2021,10,6,6,74.76,62
2021,10,6,7,94.08,62.1
2021,10,6,8,87.36,63.1
2021,10,6,9,77.28,64.2
2021,10,6,10,63,65.9
2021,10,6,11,81.9,66
2021,10,6,12,78.54,66.8
2021,10,6,13,90.3,68
2021,10,6,14,94.5,68.1
2021,10,6,15,107.1,66.9
2021,10,6,16,77.28,66.9
2021,10,6,17,78.54,66.8
2021,10,6,18,79.8,66.8
2021,10,6,19,77.28,65.8
2021,10,6,20,80.22,65.8
2021,10,6,21,71.82,65
2021,10,6,22,77.7,64.9
2021,10,6,23,84.42,64.9
2021,10,7,0,76.86,64.1
2021,10,7,1,71.82,64
2021,10,7,2,74.76,64
2021,10,7,3,74.76,64
2021,10,7,4,73.5,62.9
2021,10,7,5,75.6,62.9
2021,10,7,6,72.24,62.1
2021,10,7,7,86.1,63
2021,10,7,8,77.28,65.2
2021,10,7,9,56.7,68.2
2021,10,7,10,63,71.2
2021,10,7,11,36.54,73.1
2021,10,7,12,53.34,73.2
2021,10,7,13,39.9,72.2
2021,10,7,14,66.36,74.9
2021,10,7,15,84,74
2021,10,7,16,78.12,74.9
2021,10,7,17,75.18,72.1
2021,10,7,18,84,69
2021,10,7,19,85.26,65.8
2021,10,7,20,75.6,64.8
2021,10,7,21,73.08,63.9
2021,10,7,22,71.4,61.9
2021,10,7,23,75.18,61.9
2021,10,8,0,76.86,59.4
2021,10,8,1,70.98,60.9
2021,10,8,2,68.88,58.9
2021,10,8,3,77.28,60.8
2021,10,8,4,68.88,58.8
2021,10,8,5,81.9,57.7
2021,10,8,6,86.1,57.7
2021,10,8,7,69.72,61
2021,10,8,8,67.62,62.3
2021,10,8,9,56.7,65.4
2021,10,8,10,12.6,70.5
2021,10,8,11,2.94,75.1
2021,10,8,12,6.3,75
2021,10,8,13,41.58,75.1
2021,10,8,14,37.8,75
2021,10,8,15,31.08,75.2
2021,10,8,16,70.56,75.8
2021,10,8,17,74.76,73.9
2021,10,8,18,70.98,69.8
2021,10,8,19,84,66.9
2021,10,8,20,73.5,66.7
2021,10,8,21,76.44,64.9
2021,10,8,22,71.82,64.9
2021,10,8,23,76.02,65
2021,10,9,0,72.66,65
2021,10,9,1,77.28,64.9
2021,10,9,2,73.5,64
2021,10,9,3,70.14,64
2021,10,9,4,80.22,62.1
2021,10,9,5,70.98,61.1
2021,10,9,6,69.72,60.2
2021,10,9,7,63,60.2
2021,10,9,8,46.62,61.1
2021,10,9,9,46.62,62.2
2021,10,9,10,37.38,63.2
2021,10,9,11,26.88,65.1
2021,10,9,12,43.26,66.2
2021,10,9,13,40.74,66.2
2021,10,9,14,44.94,66.1
2021,10,9,15,49.14,66.9
2021,10,9,16,44.1,66.1
2021,10,9,17,60.9,65.1
2021,10,9,18,75.18,64.2
2021,10,9,19,67.2,64.2
2021,10,9,20,73.08,63.1
2021,10,9,21,68.04,63.1
2021,10,9,22,74.76,64.1
2021,10,9,23,71.4,63
2021,10,10,0,69.3,62.2
2021,10,10,1,75.6,62.1
2021,10,10,2,68.88,61.2
2021,10,10,3,70.98,62.1
2021,10,10,4,70.56,62.1
2021,10,10,5,71.4,61.2
2021,10,10,6,68.88,61.2
2021,10,10,7,67.2,61.2
2021,10,10,8,63.84,61.2
2021,10,10,9,55.44,61.2
2021,10,10,10,36.96,63
2021,10,10,11,34.86,64
2021,10,10,12,49.14,62.2
2021,10,10,13,44.1,64.2
2021,10,10,14,37.38,63.1
2021,10,10,15,47.88,63.2
2021,10,10,16,58.8,64.2
2021,10,10,17,64.26,65
2021,10,10,18,66.36,64.1
2021,10,10,19,74.34,64.2
2021,10,10,20,68.88,63
2021,10,10,21,70.98,62.2
2021,10,10,22,68.88,62.2
2021,10,10,23,69.72,62.1
2021,10,11,0,69.72,61.2
2021,10,11,1,68.88,61.1
2021,10,11,2,71.4,61.1
2021,10,11,3,69.72,60.2
2021,10,11,4,70.56,61
2021,10,11,5,72.66,61
2021,10,11,6,77.28,61
2021,10,11,7,64.26,62
2021,10,11,8,56.28,62.1
2021,10,11,9,47.88,64.1
2021,10,11,10,21.84,65.1
2021,10,11,11,36.54,66
2021,10,11,12,11.76,69.1
2021,10,11,13,17.64,70.1
2021,10,11,14,25.62,70.1
2021,10,11,15,31.5,70.2
2021,10,11,16,39.48,70.1
2021,10,11,17,56.7,68
2021,10,11,18,69.72,64.2
2021,10,11,19,70.14,63
2021,10,11,20,69.3,61.9
2021,10,11,21,67.62,61.8
2021,10,11,22,70.56,60
2021,10,11,23,67.62,58.8
2021,10,12,0,76.86,59
2021,10,12,1,75.18,59
2021,10,12,2,75.18,59.1
2021,10,12,3,70.56,60.2
2021,10,12,4,68.04,61.1
2021,10,12,5,70.14,61.1
2021,10,12,6,69.3,61.1
2021,10,12,7,82.32,61.1
2021,10,12,8,95.76,62.1
2021,10,12,9,88.2,63.1
2021,10,12,10,95.34,64.2
2021,10,12,11,79.8,64.1
2021,10,12,12,86.94,65.2
2021,10,12,13,88.62,66.1
2021,10,12,14,77.7,67
2021,10,12,15,72.66,66.9
2021,10,12,16,70.14,66.9
2021,10,12,17,65.1,65.9
2021,10,12,18,73.08,65.9
2021,10,12,19,74.34,63
2021,10,12,20,112.56,62.1
2021,10,12,21,95.34,61.2
2021,10,12,22,72.24,62.1
2021,10,12,23,73.08,62.2
2021,10,13,0,72.66,62.9
2021,10,13,1,73.92,61.1
2021,10,13,2,71.4,61.1
2021,10,13,3,73.92,61.1
2021,10,13,4,72.24,62
2021,10,13,5,74.34,62.1
2021,10,13,6,73.08,61.2
2021,10,13,7,82.74,62.1
2021,10,13,8,99.54,63
2021,10,13,9,94.92,64.3
2021,10,13,10,72.24,66
2021,10,13,11,75.18,67
2021,10,13,12,81.48,68.1
2021,10,13,13,80.22,68.2
2021,10,13,14,79.8,70.1
2021,10,13,15,98.7,71.1
2021,10,13,16,94.92,70.1
2021,10,13,17,77.28,70
2021,10,13,18,78.12,68
2021,10,13,19,73.5,66.9
2021,10,13,20,71.82,64.2
2021,10,13,21,72.66,64
2021,10,13,22,72.66,63.8
2021,10,13,23,68.88,62.7
2021,10,14,0,73.5,60.9
2021,10,14,1,69.72,60.9
2021,10,14,2,70.56,60.1
2021,10,14,3,72.24,61
2021,10,14,4,68.88,61
2021,10,14,5,71.82,60.2
2021,10,14,6,70.56,59.1
2021,10,14,7,75.6,61.1
2021,10,14,8,72.24,64.2
2021,10,14,9,70.56,66.9
2021,10,14,10,42,72
2021,10,14,11,19.32,74.9
2021,10,14,12,17.22,75.2
2021,10,14,13,26.46,76
2021,10,14,14,50.4,77.1
2021,10,14,15,61.74,77
2021,10,14,16,93.24,74.2
2021,10,14,17,64.26,74
2021,10,14,18,94.92,70.8
2021,10,14,19,71.82,66.6
2021,10,14,20,69.72,64.8
2021,10,14,21,73.08,62.9
2021,10,14,22,66.36,62
2021,10,14,23,69.72,61
2021,10,15,0,69.72,60.1
2021,10,15,1,68.46,60
2021,10,15,2,68.04,60
2021,10,15,3,68.46,57.8
2021,10,15,4,69.72,57.7
2021,10,15,5,66.36,56.9
2021,10,15,6,68.88,57.7
2021,10,15,7,76.86,57.8
2021,10,15,8,68.04,63.1
2021,10,15,9,36.12,68.2
2021,10,15,10,19.32,72.2
2021,10,15,11,15.12,74.3
2021,10,15,12,29.82,77.3
2021,10,15,13,28.98,79.3
2021,10,15,14,25.62,80.2
2021,10,15,15,46.2,80.2
2021,10,15,16,63,79.2
2021,10,15,17,108.78,75.9
2021,10,15,18,86.94,73.9
2021,10,15,19,74.34,71.9
2021,10,15,20,94.5,71
2021,10,15,21,81.06,69.2
2021,10,15,22,68.46,68
2021,10,15,23,74.34,65.9
2021,10,16,0,71.4,65.1
2021,10,16,1,74.76,66
2021,10,16,2,79.38,65.9
2021,10,16,3,68.88,65.1
2021,10,16,4,75.6,64.2
2021,10,16,5,67.2,63.1
2021,10,16,6,71.82,63.1
2021,10,16,7,64.68,64.2
2021,10,16,8,44.1,68
2021,10,16,9,39.9,71.2
2021,10,16,10,33.18,74.1
2021,10,16,11,21.84,75.2
2021,10,16,12,28.56,77.2
2021,10,16,13,25.2,79.1
2021,10,16,14,33.6,79.2
2021,10,16,15,55.86,78.4
2021,10,16,16,80.64,63.6
2021,10,16,17,70.98,63
2021,10,16,18,70.98,63
2021,10,16,19,72.66,61.1
2021,10,16,20,72.24,59
2021,10,16,21,71.4,57.9
2021,10,16,22,73.5,57
2021,10,16,23,68.46,56
2021,10,17,0,71.82,54
2021,10,17,1,70.98,53.1
2021,10,17,2,75.6,52.1
2021,10,17,3,81.48,51.2
2021,10,17,4,129.36,51.2
2021,10,17,5,86.94,50
2021,10,17,6,111.72,48.9
2021,10,17,7,117.18,49
2021,10,17,8,54.6,52.3
2021,10,17,9,32.76,56.2
2021,10,17,10,0,59
2021,10,17,11,7.98,59.2
2021,10,17,12,21.42,59
2021,10,17,13,21,61.1
2021,10,17,14,7.98,60.2
2021,10,17,15,14.28,61
2021,10,17,16,23.52,59
2021,10,17,17,54.18,56.1
2021,10,17,18,74.76,53.9
2021,10,17,19,106.68,53.9
2021,10,17,20,69.3,53
2021,10,17,21,99.54,52.1
2021,10,17,22,103.74,51.2
2021,10,17,23,107.52,50
2021,10,18,0,106.26,48.7
2021,10,18,1,117.18,47.9
2021,10,18,2,151.2,47.7
2021,10,18,3,107.52,46.1
2021,10,18,4,122.64,46.1
2021,10,18,5,122.22,46
2021,10,18,6,112.14,44.1
2021,10,18,7,127.68,45
2021,10,18,8,139.02,48.8
2021,10,18,9,85.68,54.2
2021,10,18,10,15.12,57.1
2021,10,18,11,18.48,60.1
2021,10,18,12,65.94,58
2021,10,18,13,37.8,57.9
2021,10,18,14,35.28,61
2021,10,18,15,68.88,60
2021,10,18,16,70.98,54.1
2021,10,18,17,96.6,54
2021,10,18,18,105.84,52.2
2021,10,18,19,97.44,50.1
2021,10,18,20,111.72,48.8
2021,10,18,21,127.68,47.9
2021,10,18,22,134.4,44.1
2021,10,18,23,130.62,46.9
2021,10,19,0,137.76,46.9
2021,10,19,1,147.42,44.1
2021,10,19,2,157.92,43.9
2021,10,19,3,144.9,44.7
2021,10,19,4,141.12,43.9
2021,10,19,5,157.92,44.9
2021,10,19,6,163.38,44.1
2021,10,19,7,149.1,46.1
2021,10,19,8,111.3,50.1
2021,10,19,9,75.18,52.3
2021,10,19,10,28.14,56.2
2021,10,19,11,60.06,59.2
2021,10,19,12,2.52,62.3
2021,10,19,13,4.62,65.2
2021,10,19,14,22.68,66
2021,10,19,15,48.72,67
2021,10,19,16,57.12,66.9
2021,10,19,17,77.28,65.1
2021,10,19,18,78.54,61.8
2021,10,19,19,76.02,59.9
2021,10,19,20,71.82,58.8
2021,10,19,21,92.4,58.8
2021,10,19,22,73.92,58.7
2021,10,19,23,70.56,58.8
2021,10,20,0,89.46,57.8
2021,10,20,1,79.38,56.9
2021,10,20,2,115.5,55.2
2021,10,20,3,93.66,54
2021,10,20,4,99.54,55.1
2021,10,20,5,107.1,55.1
2021,10,20,6,111.72,52.3
2021,10,20,7,102.48,54
2021,10,20,8,110.46,57.9
2021,10,20,9,49.56,64.2
2021,10,20,10,10.08,67.1
2021,10,20,11,0,70.3
2021,10,20,12,0,73.3
2021,10,20,13,0,74.2
2021,10,20,14,2.94,75.1
2021,10,20,15,17.64,75
2021,10,20,16,36.12,74.1
2021,10,20,17,54.18,71.9
2021,10,20,18,66.78,68.8
2021,10,20,19,65.52,64.8
2021,10,20,20,68.88,64.7
2021,10,20,21,66.78,62.6
2021,10,20,22,68.46,58.8
2021,10,20,23,68.46,58.8
2021,10,21,0,67.62,56.9
2021,10,21,1,79.38,56.7
2021,10,21,2,67.62,55.8
2021,10,21,3,72.66,53.9
2021,10,21,4,71.82,52.1
2021,10,21,5,98.28,52.1
2021,10,21,6,100.8,51.2
2021,10,21,7,88.62,51.3
2021,10,21,8,82.32,56.2
2021,10,21,9,38.64,61.4
2021,10,21,10,11.34,68.2
2021,10,21,11,1.68,72.1
2021,10,21,12,0,73.4
2021,10,21,13,0,74.2
2021,10,21,14,0.84,75.1
2021,10,21,15,12.6,74.2
2021,10,21,16,33.6,72.1
2021,10,21,17,56.28,68.2
2021,10,21,18,68.46,66.5
2021,10,21,19,68.04,62.9
2021,10,21,20,70.98,62.1
2021,10,21,21,68.88,60.3
2021,10,21,22,69.72,58.2
2021,10,21,23,70.56,59.3
2021,10,22,0,68.88,57.4
2021,10,22,1,70.98,60.5
2021,10,22,2,68.46,61.3
2021,10,22,3,70.14,59.4
2021,10,22,4,71.4,61
2021,10,22,5,68.88,60.9
2021,10,22,6,71.82,58.9
2021,10,22,7,69.3,57.7
2021,10,22,8,58.38,60.4
2021,10,22,9,27.72,62.3
2021,10,22,10,8.4,64.3
2021,10,22,11,0.42,65.2
2021,10,22,12,3.36,66
2021,10,22,13,24.36,65.3
2021,10,22,14,10.5,66
2021,10,22,15,42,65.2
2021,10,22,16,26.88,64.2
2021,10,22,17,51.24,62.1
2021,10,22,18,66.36,59.9
2021,10,22,19,65.94,57.9
2021,10,22,20,68.88,55.9
2021,10,22,21,65.1,53.9
2021,10,22,22,70.56,52.1
2021,10,22,23,84.84,51.2
2021,10,23,0,104.58,48.1
2021,10,23,1,115.08,48
2021,10,23,2,94.92,47.9
2021,10,23,3,97.44,48.8
2021,10,23,4,101.22,49
2021,10,23,5,84.84,50.1
2021,10,23,6,93.24,50
2021,10,23,7,106.68,50
2021,10,23,8,94.08,50.1
2021,10,23,9,72.24,51.3
2021,10,23,10,50.82,50.5
2021,10,23,11,49.98,54.3
2021,10,23,12,25.2,56.3
2021,10,23,13,21.84,57.3
2021,10,23,14,11.76,59.2
2021,10,23,15,40.32,60.2
2021,10,23,16,49.14,59.1
2021,10,23,17,62.58,57.8
2021,10,23,18,65.52,55.2
2021,10,23,19,96.6,54.1
2021,10,23,20,65.1,53.2
2021,10,23,21,110.46,52.1
2021,10,23,22,94.92,50
2021,10,23,23,119.28,48
2021,10,24,0,123.48,47.9
2021,10,24,1,162.12,47
2021,10,24,2,148.68,46
2021,10,24,3,154.56,44.9
2021,10,24,4,133.14,44
2021,10,24,5,178.92,42.1
2021,10,24,6,158.34,39.9
2021,10,24,7,152.46,41.1
2021,10,24,8,179.76,46.1
2021,10,24,9,63.42,50.1
2021,10,24,10,37.38,51.3
2021,10,24,11,111.72,53.3
2021,10,24,12,14.7,55.3
2021,10,24,13,20.58,57.8
2021,10,24,14,14.28,57.9
2021,10,24,15,8.4,59.1
2021,10,24,16,42,57.1
2021,10,24,17,66.78,55.2
2021,10,24,18,90.3,55.8
2021,10,24,19,113.4,53.8
2021,10,24,20,107.52,53.9
2021,10,24,21,96.18,53.9
2021,10,24,22,131.46,54
2021,10,24,23,89.88,54
2021,10,25,0,84.42,54.1
2021,10,25,1,84.42,54.3
2021,10,25,2,120.96,55.4
2021,10,25,3,76.02,55.4
2021,10,25,4,111.3,55.4
2021,10,25,5,102.9,55.5
2021,10,25,6,78.54,54.4
2021,10,25,7,148.68,56.4
2021,10,25,8,80.22,59.4
2021,10,25,9,69.3,62.4
2021,10,25,10,37.8,67
2021,10,25,11,49.98,69.4
2021,10,25,12,23.52,73.3
2021,10,25,13,19.32,75
2021,10,25,14,37.38,75
2021,10,25,15,42.84,75
2021,10,25,16,46.2,73.2
2021,10,25,17,62.58,71
2021,10,25,18,73.5,69.1
2021,10,25,19,72.66,69.2
2021,10,25,20,71.4,64.9
2021,10,25,21,68.88,62.9
2021,10,25,22,70.98,62.1
2021,10,25,23,68.88,61.2
2021,10,26,0,70.14,61.1
2021,10,26,1,69.72,61.1
2021,10,26,2,69.3,61.1
2021,10,26,3,70.56,60.3
2021,10,26,4,68.04,59.1
2021,10,26,5,74.34,57.1
2021,10,26,6,71.82,56.1
2021,10,26,7,79.8,57
2021,10,26,8,79.8,56.9
2021,10,26,9,72.24,57
2021,10,26,10,46.2,58
2021,10,26,11,45.78,61.1
2021,10,26,12,32.34,63.9
2021,10,26,13,34.86,64.2
2021,10,26,14,61.32,60.4
2021,10,26,15,57.96,60
2021,10,26,16,75.6,56
2021,10,26,17,67.62,53.2
2021,10,26,18,71.82,52.1
2021,10,26,19,67.2,52
2021,10,26,20,89.88,51.1
2021,10,26,21,74.34,51.1
2021,10,26,22,95.34,48.9
2021,10,26,23,105.42,48.9
2021,10,27,0,99.96,51.2
2021,10,27,1,74.76,53.9
2021,10,27,2,70.56,54
2021,10,27,3,138.18,55.1
2021,10,27,4,67.62,55.2
2021,10,27,5,70.56,56.1
2021,10,27,6,91.56,56.9
2021,10,27,7,79.8,57
2021,10,27,8,86.94,59
2021,10,27,9,79.38,60.3
2021,10,27,10,77.7,61.1
2021,10,27,11,78.54,62.2
2021,10,27,12,105.42,62.2
2021,10,27,13,71.4,62.2
2021,10,27,14,71.4,62.3
2021,10,27,15,81.48,62.2
2021,10,27,16,89.88,61.3
2021,10,27,17,70.56,61.1
2021,10,27,18,70.14,60.2
2021,10,27,19,87.36,59
2021,10,27,20,68.46,57.7
2021,10,27,21,72.24,56
2021,10,27,22,78.96,56
2021,10,27,23,75.18,54
2021,10,28,0,109.2,52.1
2021,10,28,1,136.5,51.1
2021,10,28,2,102.48,48.1
2021,10,28,3,117.18,48.7
2021,10,28,4,180.18,47
2021,10,28,5,128.1,47
2021,10,28,6,171.78,46.1
2021,10,28,7,143.22,46.2
2021,10,28,8,136.08,50.1
2021,10,28,9,86.52,53.3
2021,10,28,10,39.06,55.4
2021,10,28,11,8.82,57.2
2021,10,28,12,0,60.4
2021,10,28,13,7.56,61.2
2021,10,28,14,3.36,62.2
2021,10,28,15,32.34,61
2021,10,28,16,84,57.9
2021,10,28,17,69.72,56.9
2021,10,28,18,69.72,55.1
2021,10,28,19,88.62,53.2
2021,10,28,20,83.58,53.2
2021,10,28,21,99.54,53.1
2021,10,28,22,93.66,53.1
2021,10,28,23,118.86,52.2
2021,10,29,0,73.08,52.1
2021,10,29,1,128.1,51.3
2021,10,29,2,91.14,51.2
2021,10,29,3,123.9,50.2
2021,10,29,4,89.46,50
2021,10,29,5,154.14,50.1
2021,10,29,6,102.9,50
2021,10,29,7,134.4,50
2021,10,29,8,107.1,50.1
2021,10,29,9,118.02,52.3
2021,10,29,10,76.86,54.2
2021,10,29,11,37.8,57
2021,10,29,12,41.16,57
2021,10,29,13,70.14,57.1
2021,10,29,14,57.96,57.8
2021,10,29,15,65.52,56.9
2021,10,29,16,92.4,55.1
2021,10,29,17,101.64,53.2
2021,10,29,18,108.36,53.2
2021,10,29,19,81.9,53.2
2021,10,29,20,108.36,54.1
2021,10,29,21,97.02,55.2
2021,10,29,22,94.5,57
2021,10,29,23,75.6,57.9
2021,10,30,0,81.06,59
2021,10,30,1,72.24,60.2
2021,10,30,2,70.98,61
2021,10,30,3,71.82,61
2021,10,30,4,74.34,60.1
2021,10,30,5,84,59
2021,10,30,6,72.66,58.9
2021,10,30,7,83.58,58.9
2021,10,30,8,53.76,58.8
2021,10,30,9,49.56,57.9
2021,10,30,10,25.2,60.5
2021,10,30,11,16.38,63.2
2021,10,30,12,5.88,63.2
2021,10,30,13,19.74,64.4
2021,10,30,14,28.56,65
2021,10,30,15,49.14,64.1
2021,10,30,16,58.8,62.1
2021,10,30,17,64.68,60.2
2021,10,30,18,66.78,60.1
2021,10,30,19,71.4,57.8
2021,10,30,20,68.88,57.9
2021,10,30,21,72.66,57
2021,10,30,22,70.98,57
2021,10,30,23,78.96,57
2021,10,31,0,75.18,56.9
2021,10,31,1,83.58,56.7
2021,10,31,2,78.96,55.1
2021,10,31,3,121.8,53.9
2021,10,31,4,70.14,53.1
2021,10,31,5,131.88,53.1
2021,10,31,6,116.76,52.9
2021,10,31,7,98.7,51.1
2021,10,31,8,71.4,52.1
2021,10,31,9,73.08,55.2
2021,10,31,10,9.24,56.9
2021,10,31,11,28.98,58
2021,10,31,12,15.96,60.3
2021,10,31,13,8.4,61.2
2021,10,31,14,18.06,62.1
2021,10,31,15,7.14,64
2021,10,31,16,55.86,60.3
2021,10,31,17,90.72,60.2
2021,10,31,18,76.02,57.9
2021,10,31,19,86.1,57
2021,10,31,20,75.18,57.9
2021,10,31,21,89.46,56.9
2021,10,31,22,127.68,55.1
2021,10,31,23,75.6,53.9
2021,11,1,0,116.34,51.2
2021,11,1,1,110.04,50
2021,11,1,2,129.36,50
2021,11,1,3,128.1,47.2
2021,11,1,4,151.62,49.8
2021,11,1,5,163.8,48.6
2021,11,1,6,124.32,48.7
2021,11,1,7,123.9,48.9
2021,11,1,8,151.62,52.2
2021,11,1,9,54.18,56.1
2021,11,1,10,70.98,57.1
2021,11,1,11,28.56,57.9
2021,11,1,12,42.84,58
2021,11,1,13,10.92,58.1
2021,11,1,14,25.2,58
2021,11,1,15,57.12,58
2021,11,1,16,64.68,57
2021,11,1,17,93.24,54
2021,11,1,18,136.92,52.7
2021,11,1,19,133.98,50.8
2021,11,1,20,170.1,49.6
2021,11,1,21,157.92,47.5
2021,11,1,22,165.9,46.5
2021,11,1,23,151.2,47.6
2021,11,2,0,149.52,46
2021,11,2,1,184.8,42.2
2021,11,2,2,170.52,43.8
2021,11,2,3,177.24,43.9
2021,11,2,4,160.02,44
2021,11,2,5,148.68,44.9
2021,11,2,6,182.28,44.9
2021,11,2,7,136.5,44.9
2021,11,2,8,173.04,47.1
2021,11,2,9,107.94,48.9
2021,11,2,10,113.82,50
2021,11,2,11,97.86,50
2021,11,2,12,123.9,48.9
2021,11,2,13,86.94,48
2021,11,2,14,118.02,47.1
2021,11,2,15,97.02,47.1
2021,11,2,16,152.88,47
2021,11,2,17,131.88,46.1
2021,11,2,18,170.94,44.1
2021,11,2,19,139.02,44.1
2021,11,2,20,168,43
2021,11,2,21,162.12,42.1
2021,11,2,22,168.84,41
2021,11,2,23,196.98,40.9
2021,11,3,0,196.56,39.7
2021,11,3,1,161.28,38
2021,11,3,2,208.74,38
2021,11,3,3,205.38,37.2
2021,11,3,4,196.56,37
2021,11,3,5,204.54,35
2021,11,3,6,241.08,35
2021,11,3,7,207.48,35
2021,11,3,8,223.86,38.9
2021,11,3,9,141.12,42.4
2021,11,3,10,129.78,46.3
2021,11,3,11,82.32,48.1
2021,11,3,12,71.82,49.1
2021,11,3,13,57.96,50.2
2021,11,3,14,64.26,52.2
2021,11,3,15,93.24,51.2
2021,11,3,16,147.42,50
2021,11,3,17,157.5,47
2021,11,3,18,198.66,43.8
2021,11,3,19,182.7,41.1
2021,11,3,20,176.82,40.9
2021,11,3,21,196.98,38.8
2021,11,3,22,199.5,37.2
2021,11,3,23,217.14,37.1
2021,11,4,0,214.62,37.1
2021,11,4,1,198.66,36
2021,11,4,2,236.46,35.2
2021,11,4,3,233.1,33.3
2021,11,4,4,268.8,32.1
2021,11,4,5,226.8,30.9
2021,11,4,6,247.8,30.9
2021,11,4,7,257.88,30
2021,11,4,8,344.4,32.3
2021,11,4,9,213.78,36.4
2021,11,4,10,181.02,43.3
2021,11,4,11,147.84,48.2
2021,11,4,12,108.36,49.1
2021,11,4,13,129.36,50.2
2021,11,4,14,120.54,49.1
2021,11,4,15,161.7,50
2021,11,4,16,203.28,48.1
2021,11,4,17,173.46,46.1
2021,11,4,18,225.54,44
2021,11,4,19,195.3,41
2021,11,4,20,221.34,39.7
2021,11,4,21,247.8,37.2
2021,11,4,22,228.06,37
2021,11,4,23,256.2,35.1
2021,11,5,0,227.64,32.3
2021,11,5,1,280.56,33.3
2021,11,5,2,245.28,33.2
2021,11,5,3,257.46,33.2
2021,11,5,4,257.88,33.1
2021,11,5,5,267.54,32
2021,11,5,6,238.56,32
2021,11,5,7,301.14,33.1
2021,11,5,8,243.18,37.1
2021,11,5,9,180.6,43.2
2021,11,5,10,162.54,47.2
2021,11,5,11,103.74,49
2021,11,5,12,78.12,50.2
2021,11,5,13,83.16,52.2
2021,11,5,14,86.1,52.3
2021,11,5,15,100.8,52.2
2021,11,5,16,153.72,51.3
2021,11,5,17,166.32,48.6
2021,11,5,18,192.78,42.9
2021,11,5,19,226.8,38.1
2021,11,5,20,231.42,37.1
2021,11,5,21,218.82,35.9
2021,11,5,22,275.1,34.1
2021,11,5,23,224.7,35.7
2021,11,6,0,274.26,31.9
2021,11,6,1,259.14,31.9
2021,11,6,2,278.04,30.8
2021,11,6,3,220.08,30
2021,11,6,4,305.34,30
2021,11,6,5,274.26,31.9
2021,11,6,6,259.14,33
2021,11,6,7,286.44,31.9
2021,11,6,8,247.8,35.8
2021,11,6,9,144.06,44.7
2021,11,6,10,143.22,48.9
2021,11,6,11,86.1,51.3
2021,11,6,12,83.58,51.5
2021,11,6,13,62.16,53.3
2021,11,6,14,59.64,53.4
2021,11,6,15,125.58,52.3
2021,11,6,16,95.34,51.2
2021,11,6,17,195.3,46.9
2021,11,6,18,189.84,44.7
2021,11,6,19,185.22,42.7
2021,11,6,20,230.16,40.7
2021,11,6,21,229.74,35.9
2021,11,6,22,227.22,35
2021,11,6,23,249.9,34.1
2021,11,7,0,253.26,33.2
2021,11,7,1,237.3,33.3
2021,11,7,2,277.2,32.3
2021,11,7,3,226.38,31.2
2021,11,7,4,260.82,32.2
2021,11,7,5,273.84,32.2
2021,11,7,6,233.1,32.1
2021,11,7,7,214.62,31
2021,11,7,8,207.06,37.4
2021,11,7,9,132.3,40.5
2021,11,7,10,132.72,46.6
2021,11,7,11,85.26,51.3
2021,11,7,12,81.06,53.1
2021,11,7,13,112.56,54
2021,11,7,14,123.9,53.2
2021,11,7,15,133.98,53.2
2021,11,7,16,174.3,53
2021,11,7,17,204.54,48.6
2021,11,7,18,175.14,46.6
2021,11,7,19,206.22,46
2021,11,7,20,207.06,44.9
2021,11,7,21,193.62,42
2021,11,7,22,243.6,40.8
2021,11,7,23,177.66,40.8
2021,11,8,0,245.7,41.9
2021,11,8,1,204.96,39.8
2021,11,8,2,204.96,41.1
2021,11,8,3,252.42,39.2
2021,11,8,4,175.14,40.1
2021,11,8,5,259.14,39.1
